"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"mass";"chi.distance";"inertie"
"think";0,718978947843475;-0,776185540895329;0,476197023257155;0,340898809740437;0,11496192139019;-0,1746207108415;-0,671383798323632;-0,153069817682462;0,142247359706887;-0,431617912176519;0,0697856161438854;-0,443310703324635;0,465245191059919;-0,502263093175311;0,308143062786412;0,220592734106475;0,0743908861896722;-0,112995583837538;-0,434446772694121;-0,0990501833006216;0,0920470623557221;-0,27929629736414;0,0451576814779902;-0,286862603537702;0,295078818465842;0,297155094484538;0,0938054545057713;0,045354207645479;0,0047905775257355;0,0103042588374999;0,142608206202812;0,00738306255999432;0,00599515369530176;0,0514963966532804;0,00128110042131679;0,0447476690024288;0,00394780878998916;0,00460102780602631;0,00173179752214851;0,000887513016263071;0,000100932676228801;0,000232870923239642;0,00344243282977311;0,000178938128684105;0,000154529781150436;0,00142273062708782;3,7192519204802e-05;0,00150086004249645;0,00763701707097934;0,599231002220957;0,00274228324276121
"humanist";0,714335258463639;-0,817608160995267;-0,0895920025948337;-0,160454740343549;0,382657078319925;-0,624938281056908;-0,688562615518441;0,817114565370071;1,10855423090418;0,472081597802846;0,0907627409475775;0,279645089289666;0,339410378167246;-0,388479627497144;-0,042568885017484;-0,0762387176797929;0,181816286011521;-0,29693415772436;-0,327164724064699;0,388245099695492;0,526720200735045;0,224305592839805;0,0431251514796692;0,132871007533013;0,179194912666994;0,20284221025206;0,00204272094913463;0,0061814097572183;0,0326524041123537;0,0811923903973087;0,0922795563331509;0,129431247636998;0,223996687416311;0,0378990112709434;0,00133316026118355;0,0109542889463434;0,00303735036597806;0,00397906610075037;4,77781364818612e-05;0,000153248355349499;0,000871585949930601;0,00232468961387121;0,00282213378267617;0,00397426317226143;0,00731483620747355;0,00132655377966719;4,90349710971253e-05;0,000465484380737054;0,00595238095238095;0,763987700296676;0,00347426908455121
"human";0,616088783775256;0,380199191896154;0,69510570642852;-1,75400651450402;-0,825359628305186;-0,394953794720582;0,430939896234235;-0,0130524868060464;-0,402842652310944;-0,215550024988263;-0,293581728300216;-0,607606077069077;0,256458147941952;0,15826482021832;0,289350377395558;-0,73013707445113;-0,343570938532816;-0,164406691671952;0,179386560140405;-0,00543333474081965;-0,167690571950707;-0,0897266135224707;-0,122208727528038;-0,252927067181041;0,0978343210529855;0,0321938863062063;0,0902516998733337;0,54216061055079;0,111497526417869;0,0238021825078099;0,0265298718694307;2,42405733444009e-05;0,0217110951152035;0,00579926588072909;0,0102378397749555;0,0379574600773435;0,00230194643223926;0,000876659588723987;0,00293028806468021;0,0186582544988564;0,00413137914038051;0,000946021900052351;0,0011262686977745;1,03322554339497e-06;0,000984191255180757;0,000281776495587579;0,000522717035529431;0,00223899346632174;0,00606469002695418;0,891753458939307;0,00482278846615362
"teach";-1,21766119898757;0,188180837649135;-1,18857069113027;0,808460920469347;0,124691992677431;-0,696360208451131;-0,295021329671971;0,428517010746254;-1,55887983888947;-1,68902594037359;-0,10446188542011;-0,816068929143698;-0,379126872179782;0,0585913490890631;-0,370069350051926;0,251719657579612;0,0388236770695863;-0,216816359066092;-0,0918568432975061;0,133421607007874;-0,485367553728153;-0,525889403667275;-0,032524899302251;-0,254088461426381;0,233717913903441;0,0048232109576663;0,161375704837883;0,0704397906894016;0,00155628938449678;0,0452508277593816;0,00760401587318968;0,0159781660790034;0,198824799372226;0,217762924431792;0,000792684632330163;0,0418736720791902;0,0114899165421013;0,000274419351799729;0,0109474752761857;0,0050650297770557;0,000120487243891839;0,00375778417049338;0,000674482632787269;0,00142298418311146;0,0188316866907714;0,0221073444834442;8,45628593756925e-05;0,00516080708679787;0,00774932614555256;1,14032221416738;0,0100767180926019
"application";-1,49167522798651;0,667772881288593;-1,54890350301747;0,0660614413586871;0,291626254129836;-0,772192842209756;1,01480077480636;0,153690716526199;0,518571585625412;-0,348062624941941;0,142995952387956;-2,83317347090711;-0,382021037429;0,171017983064023;-0,396677314202536;0,0169184685033389;0,074686072446609;-0,197760145869289;0,259892527208198;0,0393605027883963;0,132807230022333;-0,0891395409509227;0,0366215521009434;-0,725581445790449;0,254231048739161;0,0440234411098734;0,198645078559828;0,000340907888605614;0,00617031635042195;0,0403321288063909;0,0652136833426638;0,0014897967950658;0,0159479062051769;0,0067029665280946;0,00107664660450365;0,365826079070216;0,013494511369338;0,00270437034289773;0,0145498103469934;2,64669988608392e-05;0,000515776852345145;0,00361626419814005;0,00624554279846926;0,000143253050617944;0,0016308951514572;0,0007347225862084;0,000124009825872;0,048680490058131;0,00606469002695418;1,33939015075908;0,0108798475630417
"understand";0,927915052236615;-0,404914887006259;-0,0989708101297801;-0,345430923886598;0,664834926428814;0,870512373785754;1,10189526292463;1,5590295211424;0,397829562368039;-0,33605910614558;-0,0800209438459656;0,129367121008459;0,369896144647298;-0,161411818089269;-0,0394528798852702;-0,137699638215401;0,265024126422059;0,347013630347931;0,439250132410838;0,621478235396538;0,158587384687812;-0,133963736699003;-0,0318988667640589;0,0515698060827958;0,216241568737233;0,0355792368552349;0,00178273194320989;0,0204883082241741;0,0704895202779685;0,112665827184125;0,169005365294625;0,336963726727699;0,0206311318077176;0,0137349256938091;0,000741098159954351;0,00167655909424997;0,00473835252293315;0,000902273946568428;5,3904519500169e-05;0,000656649105534624;0,00243242009103557;0,00417023785408707;0,0066817705921307;0,0133757950743354;0,000870973683064166;0,00062150161931098;3,52385693223225e-05;9,20998144544982e-05;0,00550314465408805;0,903411773372042;0,00449140709581016
"culture";0,297972134394463;0,489314069757065;1,38238926646605;0,12930314101801;-0,286374322138285;-0,252288342924594;0,152103057119366;0,530900619647473;-0,509450226453105;0,343700645446862;0,55665247222698;0,45240805732596;0,157071498618378;0,257934502459395;0,728705569059473;0,0681601928215064;-0,150957887506807;-0,132989979709491;0,0801788233477834;0,279856222511939;-0,268548972551;0,181176590778032;0,293430921653128;0,238480056853727;0,0375185265529179;0,087421101462485;0,585199880335852;0,00483029379679735;0,0220057805043775;0,0159223955010204;0,00541835521146006;0,0657465042117816;0,0569251515492666;0,0241728245818597;0,0603404308553145;0,0344987554368672;0,000388893567177458;0,0010487086810003;0,00837028338697001;7,32314452838968e-05;0,000359209326462974;0,000278787838168224;0,000101334036322689;0,00123454214395112;0,00113679714691057;0,000517416353722258;0,00135721215393306;0,000896478994048126;0,0043800539083558;0,696465940325763;0,00212460999947441
"knowledge";-0,0480265723000857;-0,114191029648932;0,186770153354714;-0,409148591053432;-0,85829187541372;-1,457234824557;1,21298563788092;0,0766306145535736;0,932786103491845;0,316204081386411;0,445771029058159;0,596601898061339;-0,0194777361688478;-0,0463115030248994;0,0757468125879947;-0,165934979923194;-0,348090273874161;-0,590998567864228;0,491940463367275;0,0310784388984702;0,378302276336912;0,128240250715257;0,180787636507948;0,241958853437722;0,000672363913538531;0,00328436629792615;0,00736894331214739;0,0333629357875748;0,136359491730623;0,366454335185014;0,237711201095187;0,000944925482002782;0,13164717782906;0,0141139439983161;0,026693808760654;0,0413865066079586;1,26932873649902e-05;7,17587568914956e-05;0,000191966691264941;0,000921240555760266;0,00405397374513239;0,0116861111142387;0,00809696470435352;3,23158471761074e-05;0,004788230663579;0,000550232034275133;0,00109353983681839;0,0019587553249943;0,00550314465408805;0,838545266150226;0,00386958108779927
"create";0,686874141450775;0,167598229890826;0,269442797042256;0,853022296437548;-0,956393823945167;0,996559339474475;0,308839776836936;1,85799799064649;0,180516121455083;-0,785114128395413;-0,604555863254541;-0,24901590207685;0,245437810593518;0,0598871614483416;0,0962788467281155;0,304806822954319;-0,341744130472681;0,356096303014875;0,110356401670539;0,663910506149272;0,0645030566053772;-0,280541486585018;-0,216023370955947;-0,0889797913772416;0,100767898115495;0,00518385824657848;0,0112369920690893;0,106255044801195;0,124055364676572;0,12557227470842;0,0112909749028307;0,40701468336943;0,00361248505639789;0,0637537427827234;0,035973806389495;0,00528287488177405;0,0028083100368675;0,000167197420610347;0,000432139409987825;0,00433123237035469;0,00544457825285987;0,00591149117317739;0,000567750046170766;0,0205485507931333;0,000193964703007062;0,003669072586941;0,00217552257021097;0,000369100711233019;0,00595238095238095;0,979632500601413;0,00571237997758677
"humanistic";-0,494475571847216;-1,16992039693764;1,1539606169299;0,460477580296861;0,142716680804235;-1,49813446840042;-0,745202269621226;1,27153604558776;-1,26973483977285;3,28272195071846;0,764587305765146;0,62222179776265;-0,108021704175923;-0,255577428335376;0,252090900925602;0,100594601210839;0,0311774735751115;-0,327278125705483;-0,162794733862248;0,277776089225988;-0,277382603009932;0,717133948857406;0,167029532827049;0,135928775447163;0,0211544598555765;0,102322532332611;0,0834916962492104;0,0125426748830352;0,00111901495132175;0,114956469830356;0,0266291750184989;0,0772184964894161;0,072400995243356;0,45149473569421;0,0233083792855224;0,0133613701668876;0,00134555238842407;0,00753222967468168;0,00732812558017032;0,00116688460195941;0,000112088330863558;0,0123512957530392;0,00305604163407263;0,00889750582280086;0,00887231599318461;0,0593033363522813;0,00321710395987455;0,002130597295029;0,00550314465408805;1,53918559054659;0,0130374575275344
"text";1,93178378745123;1,44213911313396;0,372134229091747;-0,147444189381433;-0,0394501860482381;-0,00753949047416162;0,56739340194512;-0,0504502608078742;-0,320207028543297;0,0711245525186434;0,0967602219671019;-0,267998763949579;0,758487349596739;0,566235352411759;0,146113197010745;-0,0578918578486031;-0,0154895528429223;-0,00296027339301867;0,222778926097026;-0,019808575294607;-0,12572472239375;0,0279260410412166;0,0379915209885113;-0,105225891988417;0,631057241569698;0,303887214782374;0,016970709909507;0,00251343681488464;0,000167118292700569;5,69056361728129e-06;0,0301729240425713;0,00023759116299756;0,00899952623964798;0,000414250507855229;0,000729610515773397;0,0048446855983721;0,0196983450436425;0,010978095846434;0,0007309908546384;0,000114754052355161;8,21506148071747e-06;3,00052120470437e-07;0,00169934386914086;1,34350577641935e-05;0,000541220735965949;2,67024924344038e-05;4,94204184738065e-05;0,00037912139055364;0,0052785265049416;1,10095928262588;0,0063981618456878
"mean";0,520066850349308;-0,814511149412038;-0,368938483694454;-0,616649659264227;-0,243972929972992;-0,739338108053125;-0,715536691547936;-0,071524551793385;0,457897645760413;-0,113701002101274;0,225985603134162;-0,611216276631861;0,289787031083216;-0,453854668133062;-0,205576624948023;-0,343604046011841;-0,135944429055727;-0,411967413719012;-0,398704999819758;-0,0398542754644741;0,255145659093211;-0,0633554624909937;0,125921690559229;-0,340576504801101;0,126508158715484;0,268127064556638;0,0461378294497158;0,121601269468093;0,0176789973971698;0,151358195783474;0,132727563968252;0,00132087649304416;0,0509029811085602;0,0029282018421458;0,0110079737967962;0,069700887420628;0,0014580567592035;0,00357643349065509;0,00073377684501759;0,00204990189903335;0,000320877577140737;0,00294674306210013;0,00276006877062731;2,75782291603483e-05;0,00113029786519099;6,96922796702643e-05;0,000275307238942916;0,00201393712571275;0,00539083557951483;0,661983283687609;0,00236238203709881
"information";-0,793116845193812;0,862342194816355;-0,576615669175239;-0,0965123012185015;0,30580649094976;-0,496110052172592;0,243898912807195;-0,215722951881001;-1,14232816145326;-1,54878545302662;-1,2931352461768;2,05873084207984;-0,231136532327469;0,251310744182724;-0,16804200675662;-0,0281263962123227;0,0891206034894978;-0,144580408053181;0,0710789958457115;-0,062867729191952;-0,332906521426609;-0,451359596131541;-0,376855943034087;0,599972010073325;0,10341221954773;0,105633867690145;0,0396113316936303;0,00104694479031345;0,00976259039185048;0,0239537290784984;0,00542018807549255;0,00422320293942458;0,111348785393754;0,190964336246815;0,126686711122813;0,277936093029535;0,00303778933014352;0,00359122468792785;0,00160566959651298;4,4983023845362e-05;0,000451623677673097;0,00118860994005703;0,000287278439549288;0,000224737741985047;0,00630180660639201;0,0115841941058845;0,0080755331189245;0,020468331676283;0,0048292902066487;1,11660189939353;0,00602115807214256
"datum";-0,149166411776986;-0,114827827946398;-0,528075964623759;-1,0898501084678;-1,02740460382486;0,239905294786446;0,00265988227067527;-0,340956496164938;0,703978701194067;0,407148233512617;0,301629169956775;0,170290949755056;-0,0795876112810917;-0,0612662892804128;-0,281754478764285;-0,581488592197759;-0,548170846663971;0,128001264616363;0,00141917790801637;-0,181917046587594;0,375607233246094;0,217233591373315;0,16093398536293;0,0908585904315785;0,0100803088607451;0,00516145861515446;0,0915532166455648;0,367896980805279;0,303660935943382;0,0154358655784631;1,7764529068867e-06;0,0290724360068151;0,116535165905439;0,0363671357516419;0,0189943345646287;0,00524038486998389;0,00011994942534998;7,10804855573452e-05;0,0015033111828211;0,00640309034462139;0,00569035159008362;0,000310267118418175;3,81400199129522e-08;0,000626691818205236;0,00267162270477027;0,00089363711079485;0,000490459062904653;0,000156328881770776;0,00539083557951483;0,67263775616038;0,0024390380108489
"methodology";-1,05563817934346;0,164273205989128;0,0336268907248065;-0,294427123357096;0,599102881578082;0,386176877178861;-0,539729139170836;-0,400099670836155;0,151182125771606;1,30538958517109;-1,23890459867349;-1,39938918749244;-0,387832590882219;0,0603525946086149;0,0123542369045671;-0,108170049465812;0,220105361206184;0,141878137552993;-0,198291947482841;-0,146993254874521;0,0555430418114944;0,479589157378182;-0,455163132370098;-0,514123820886526;0,272508344656571;0,00570202989466135;0,000200388181816298;0,0144932634300721;0,0557348199481852;0,0215894574508371;0,0394819391654694;0,0216091531198317;0,00290106011817747;0,201791165637006;0,172970089286398;0,191018289110976;0,00588224195724574;0,000142444659892126;5,96878769670368e-06;0,000457581374158999;0,0018945912340086;0,000787200278748652;0,00153767459035201;0,000844985185349323;0,000120646187352047;0,00899483069928547;0,00810192906748353;0,0103368861870311;0,0052785265049416;0,915529418942689;0,00442442986260426
"definition";0,350908449378719;-0,341857310021566;-0,516821793771703;0,92745502023824;0,451153470610596;-0,289862272924612;1,04048711401495;-1,32175585893814;-1,05106003588587;0,0359127362960955;-0,0747634892917194;0,0543576587705349;0,148298416572673;-0,144473288858533;-0,2184155263354;0,391954400605688;0,190663249748681;-0,12249951853534;0,43972321483247;-0,558590998088594;-0,444191467377486;0,0151771834988078;-0,0315960105806513;0,0229722445798618;0,0370116927829484;0,0303520085396542;0,058181107997421;0,176765675443017;0,0388484826479634;0,0149504495759647;0,180352358383388;0,289871499392674;0,172350500934874;0,000187724313657999;0,000774240836243237;0,000354259152195624;0,000691468664899914;0,000656257976275727;0,00149991445708334;0,00483026063884273;0,00114296638614098;0,000471811193087501;0,00607936564707527;0,00981041414329127;0,00620354446898255;7,24238897278132e-06;3,13880240963221e-05;1,65922903583441e-05;0,00561545372866128;0,825793517261473;0,00382937406306758
"approach";-0,319703161904124;0,45805940285225;-0,269816624006079;-0,19131491099632;-0,453739227433136;-0,153245545264742;0,546848820513106;-0,595444229756554;1,3992295461921;0,382539190886823;0,709299435020652;0,0633078494706019;-0,16156342726047;0,231482374377916;-0,136353041510878;-0,0966818486326598;-0,229299154346805;-0,07744332385676;0,276352504958768;-0,300910413049933;0,707106929004046;0,193317896429367;0,358447651857188;0,0319929057693454;0,0467158946045752;0,0828630297165339;0,0241133342897397;0,0114374543537414;0,0597527117088493;0,00635427626464255;0,0757534615205839;0,0894550205896351;0,464467089614267;0,0323888039952739;0,105968231557768;0,00073069178439159;0,000505081414665965;0,00103683853636791;0,000359753421603962;0,000180869428061468;0,0010173729342443;0,000116049491724335;0,00147775379939907;0,00175206295519054;0,0096748771573704;0,000723135021656694;0,00248614670877214;1,98053557279948e-05;0,00494159928122192;0,669671342681009;0,00221610816679696
"term";0,655097116694215;-0,735945778423825;-0,922067689487449;-0,140733755971686;0,48304166106605;0,104154518848843;0,770199978598363;-1,03737660375106;-1,26802392111678;0,390200431749193;0,656435788696054;0,469419800651288;0,263823628975292;-0,29638336216865;-0,371339207275112;-0,0566769251056014;0,19453268946104;0,0419455717887146;0,310178366248802;-0,41777692687269;-0,51066424194424;0,157143256027869;0,264362744927008;0,18904683315602;0,112964311679332;0,123187861919898;0,162182706821173;0,00356440765952524;0,0390007735131183;0,00169046306682918;0,0865434103395746;0,156370387913203;0,219680234399599;0,0194078581888695;0,0522709072058613;0,0231366772930174;0,0019279076024307;0,00243313651742969;0,00381944664868249;8,89756966302702e-05;0,00104819966902717;4,87338894727489e-05;0,00266490569197178;0,00483445740345952;0,00722320154772854;0,000683990911667819;0,001935794899735;0,000989914417086682;0,00449236298292902;0,882433883594347;0,00349815614966488
"inquiry";-0,947416975052539;-1,0341394630732;1,58759510092535;0,0454264034033114;1,23356484349932;-0,811900569332059;-0,500100577453599;0,99575706875393;-1,48055596194647;2,35863052012448;0,493562714375676;0,50207521842787;-0,235657417214023;-0,257228486848056;0,39489324227588;0,0112992158481782;0,306832907410119;-0,201949507177426;-0,124393391223987;0,247681374911131;-0,368268674955692;0,586678084909635;0,122767184424223;0,12488455699806;0,0921878565845696;0,0949065120345744;0,187594432919722;0,000144900214136247;0,0992406314283217;0,0400789794265388;0,0142364996604998;0,0562147030868581;0,116854987849465;0,276683624526216;0,0115297989359074;0,0103270733331924;0,00433476569615467;0,00516465750793677;0,0121720241231731;9,96552104951667e-06;0,0073486450577328;0,00318338375816645;0,0012078083182261;0,00478839645315106;0,0105860260700332;0,0268660075258194;0,00117643515048754;0,00121736518118305;0,0048292902066487;1,4127048007718;0,00963798278608696
"computational";-0,706812710256052;0,983016524834426;-0,467163051128483;0,196275419475305;0,296572168335049;-0,889020504264268;0,637706804688852;0,520507084303735;0,811773634542405;-0,202763683366064;0,444398454034731;-2,02165237294851;-0,245883390769795;0,341968151961313;-0,162514953943347;0,0682795668004735;0,103170428743076;-0,309269164066365;0,221843084000376;0,181072078856559;0,282396808804554;-0,0705366800392707;0,154595690124659;-0,703284948339856;0,110994827092793;0,185507755612307;0,0351382446455891;0,00585176386715289;0,012408777020538;0,103953032082316;0,0500764180394532;0,0332276064830227;0,0759923941426179;0,00442330224872531;0,0202201684201194;0,362205710345367;0,00201988224007887;0,0039069601944645;0,000882377289783045;0,000155757575297332;0,000355613413871777;0,00319551532480712;0,00164421820247897;0,00109539470947591;0,0026643252037932;0,000166225517353801;0,000798477032136628;0,0165245754058558;0,00404312668463612;0,960506037539356;0,00373007485774753
"scholar";-0,460514950975484;0,0951077828574623;-0,627916355647528;-1,35848040555122;-0,758868545966357;1,35492425624306;-0,980506044763529;-0,279963023188143;0,811417207204072;0,437914324749051;0,914743266301465;0,774042135192245;-0,160834455380878;0,0332163123606753;-0,219299253740607;-0,474448127492079;-0,265034194954238;0,47320614536746;-0,342440903108912;-0,0977768479956391;0,283386770246874;0,152941205872484;0,319473308602208;0,270333558100102;0,0436802834275249;0,00160981692893665;0,0588505629733257;0,259875694406534;0,0753191206955809;0,223845095056296;0,10974775516524;0,00891150508063126;0,0703870252394375;0,0191270730625268;0,0794222293031941;0,0492238386607747;0,0010479848251534;4,46991886615832e-05;0,00194836857438742;0,009119568344534;0,00284577545850316;0,00907188550840696;0,00475081452919857;0,00038731906463571;0,00325353851105814;0,000947645334242853;0,0041349091085726;0,00296071585695537;0,00494159928122192;0,997580907323997;0,00491771982624935
"cultural";1,31470954116944;1,51512089533564;0,905314262060972;0,648352620040272;0,162241860072834;0,230980436070719;-0,000846625871148531;-1,04976957440167;-0,353479776638829;-0,347961631810082;0,127921835907159;-0,443502355824884;0,500328010204555;0,576596882462974;0,344527874152238;0,246738131988541;0,0617430272468565;0,0879022919942049;-0,000322193324255224;-0,39950202374471;-0,134520841109848;-0,132420846901446;0,0486821427980296;-0,168779980872063;0,316599200152018;0,363321547646513;0,108792250364468;0,0526421539692406;0,00306161216848308;0,00578522355780455;7,27663131360123e-08;0,111426856264273;0,0118791545715517;0,0107395265528666;0,00138129106708694;0,0143711109193798;0,00679426563538506;0,00902355081557658;0,00322167418667847;0,00165236289274011;0,0001034686366348;0,00020971683116124;2,817513229945e-09;0,00433182452570544;0,000491147611999357;0,000475932772059494;6,43238840481849e-05;0,000773169573986721;0,00393081761006289;1,05784497168304;0,00439872635265364
"science";0,338142192232853;1,08068416927359;-0,0381894118513334;2,22106274815414;-0,383657108145029;-0,470269359832306;0,210589289851828;0,0120133125423535;0,505224925141269;-0,0290850732222612;0,160449720496363;0,59511927333443;0,125447585242713;0,400923701801884;-0,0141679139978196;0,823993470287235;-0,142333192613992;-0,174465526514285;0,0781266535105966;0,00445682639972495;0,187433713742999;-0,0107902896655606;0,0595253430405288;0,220783674696804;0,0227210711955859;0,200527551120493;0,00021002213378148;0,670212707185895;0,0185733708559414;0,0260161489151992;0,00488427098319405;1,58309638673447e-05;0,0263272693611459;8,14034164142357e-05;0,00235751061238302;0,0280728432560971;0,000423767373264299;0,00432838982847173;5,40523684402238e-06;0,0182831256885507;0,000545525789397665;0,000819638133008071;0,000164361974057706;5,34877513693718e-07;0,000946015658633427;3,13522787324369e-06;9,54128170084134e-05;0,00131261335728945;0,00370619946091644;1,01562195516963;0,00382290010581142
"thing";1,74431997302273;-2,46093504790408;-0,549260865651754;0,284558909225131;1,53143831297641;-1,82313065378476;-1,48401865669358;-1,02570925819912;0,774937541586925;-0,136188990399757;0,192033849528986;0,0437659734380246;0,399513877392986;-0,563645270481372;-0,125801080954487;0,0651745292890536;0,350756092842953;-0,417564442162165;-0,339895235294344;-0,234925408846234;0,177489398026142;-0,0311923227700921;0,0439828638108629;0,0100240288573912;0,215083767974332;0,369915072970868;0,0154547397049288;0,00391345757900922;0,105275788418989;0,139094668465649;0,0862841781075022;0,0410540125731357;0,0220340807096143;0,000634909118055478;0,00120131405061984;5,40103272955829e-05;0,0119601107243947;0,0238058227594445;0,00118587853198315;0,000318293132151716;0,00921895953794034;0,0130652727231511;0,00865688432945999;0,00413553255642845;0,00236056679780183;7,29066081214829e-05;0,000144956758509911;7,52932559346649e-06;0,00393081761006289;1,70282278827544;0,0113978201582946
"intersection";-1,01611659896012;-0,201759732786311;-0,340575750227746;0,663741798525492;0,95915182612492;-1,78846259148012;-0,552102744127003;0,610519200849089;-2,10588419290091;-0,16207655082943;0,280784424870709;2,03348251502017;-0,261483283649231;-0,0519200232445239;-0,0876423685943021;0,170804595802596;0,246824202330686;-0,460235637900833;-0,142075858807761;0,157108510511784;-0,541919612678578;-0,0417081157386783;0,0722559138271055;0,523288061443862;0,124311776505947;0,00423487470270589;0,0101204931895903;0,0362647295869474;0,0703354151003178;0,227984053257075;0,0203405226830928;0,0247728267977153;0,277140729767488;0,00153157330204655;0,00437438355855195;0,198588621548523;0,00429045809515321;0,000169155280956663;0,000481996646540668;0,0018306904176847;0,00382288548356632;0,013291570341597;0,0012666492905082;0,00154887092322554;0,0184283113942798;0,000109158345481165;0,000327614111663193;0,0171829393687142;0,00415543575920934;1,30477169701724;0,00707433509765027
