"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"wide";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,00016987739538758;0,00674449512813544;1,5893389213592e-06;0,00152098965727033;0,942628478707367;0,00135147300071512
"source";-0,720323492362389;-4,63079944217866;-0,153702196266702;-0,988117217167474;0,0324687747406353;0,967531225259364;0,000736577070684251;0,0304421262047811;0,00141959034678564;1,7893145836317;0,00454502671960649
"philosophy";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,00016987739538758;0,00674449512813544;1,5893389213592e-06;0,00152098965727033;0,942628478707367;0,00135147300071512
"pattern";2,10577319059883;0,0323254909139774;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387581;0,00449633008542363;1,05955928090614e-06;0,00101399310484689;0,942628478707367;0,000900982000476744
"offer";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000897964739130331;0,00362492905559196;0,00121679172581626;0,760388063470876;0,000703536816551194
"nature";0,506523183222454;0,0795614708931278;0,987887600240659;0,155171161272811;0,98252200776216;0,0174779922378419;0,000364218240923272;8,98604614778872e-06;0,00141959034678564;0,228728486775692;7,42683116282466e-05
"mind";1,4704526318413;-0,344459258515621;0,973642500663315;-0,228079549504303;0,961940408850664;0,0380595911493392;0,00306948217347862;0,000168437490456281;0,00141959034678564;0,67107185908925;0,000639294682707466
"electronic";1,73091173835817;0,197222441239602;0,993571212653309;0,113208857368284;0,990726178002637;0,00927382199736507;0,00364557547676264;4,73291721701582e-05;0,00121679172581626;0,778377326253744;0,000737219138543007
"combine";-0,778716081602677;0,644922443438127;-0,770167043166614;0,637842241953287;0,669103436042701;0,330896563957303;0,000860837791568928;0,000590443055435293;0,00141959034678564;0,426112806028524;0,00025775803371132
"year";1,42158181962918;-0,373442700779437;0,967184588753623;-0,254074735614315;0,952602207466265;0,0473977925337385;0,00266392550280905;0,000183834197926457;0,00131819103630095;0,651940770933199;0,000560266476826675
"space";1,14914281563502;-0,203119015379372;0,984735255409247;-0,174058831301617;0,977969677971308;0,0220303220286959;0,0018746105201945;5,8568513660677e-05;0,00141959034678564;0,520119796754926;0,000384034114953296
"software";-1,00059987177202;0,692045285939984;-0,822452801969276;0,568833357436857;0,743550912742837;0,256449087257167;0,00131977300183254;0,000631316853710486;0,00131819103630095;0,519394277153475;0,000355608943096446
"simply";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711511;0,0489012422884908;0,00223752469496577;0,000159558451122576;0,00121679172581626;0,622379185960299;0,000471331394585201
"publish";0,835132073083772;-0,72124400794522;0,756825885258541;-0,653616538501456;0,650292389037418;0,349707610962585;0,000990087012056863;0,000738460846274224;0,00141959034678564;0,463546066585661;0,000305034413086446
"provide";1,41372127876991;0,336750629976669;0,972782902662585;0,231718415943482;0,960697671170688;0,039302328829314;0,00263454695828523;0,000149484164293844;0,00131819103630095;0,645598479221538;0,000549418591852678
"place";1,73091173835817;0,197222441239602;0,993571212653309;0,113208857368284;0,990726178002637;0,00927382199736507;0,00364557547676264;4,73291721701582e-05;0,00121679172581626;0,778377326253744;0,000737219138543007
"modern";-0,457406265396394;0,503582200301877;-0,672354243397057;0,740229539660483;0,533636614030611;0,466363385969392;0,000297007390259001;0,000360001060074257;0,00141959034678564;0,280266617408368;0,000111507937098905
"innovative";-1,74264553022152;1,06894317284688;-0,852411570988998;0,522871412150319;0,786602723987529;0,213397276012475;0,00431103105009276;0,00162208001367504;0,00141959034678564;0,879474813203035;0,00109801898791515
"expand";0,737390448659537;-0,779210892472851;0,687346961221867;-0,726329233129898;0,553981667297576;0,446018332702427;0,000716759355005686;0,000800365543939199;0,00131819103630095;0,443447166472604;0,000259216189706303
"evolve";-0,771417007947641;-0,0145427922639715;-0,99982234745092;-0,018848701221327;0,999743818235967;0,000256181764036131;0,000844775786058859;3,0023314699477e-07;0,00141959034678564;0,345332075547057;0,0001692921713266
"describe";0,506523183222454;0,0795614708931278;0,987887600240659;0,155171161272811;0,98252200776216;0,0174779922378419;0,000364218240923272;8,98604614778872e-06;0,00141959034678564;0,228728486775692;7,42683116282466e-05
"born";1,41372127876991;0,336750629976669;0,972782902662585;0,231718415943482;0,960697671170688;0,039302328829314;0,00263454695828523;0,000149484164293844;0,00131819103630095;0,645598479221538;0,000549418591852678
"transform";-0,284966337365299;-1,74295984539103;-0,161353309757305;-0,98689670656577;0,0357487026939028;0,964251297306096;0,00010704477536079;0,0040045444427491;0,00131819103630095;0,674614218340507;0,000599914466298241
"topic";-0,518256975085811;1,18660414319335;-0,400246806506266;0,916407384235601;0,209215720734792;0,79078427926521;0,000326818445214067;0,00171327851467486;0,00121679172581626;0,507154252268183;0,000312965445865382
"society";-0,117848765052522;-1,28642113208962;-0,0912277782935931;-0,995830052000649;0,0115057670618395;0,988494232938159;1,68992067626093e-05;0,00201364347485711;0,00121679172581626;0,491766929692779;0,000294262477963248
"record";-0,32928594567269;-0,566987797832729;-0,502212191674485;-0,864744421510489;0,318706493104376;0,681293506895622;0,000120941145223397;0,000358570958406336;0,00111539241533158;0,261077720325298;7,60269049435004e-05
"produce";0,756271962532444;0,625954512086226;0,7703571619515;0,637612612038086;0,669372120552712;0,330627879447288;0,000579950599586975;0,000397301816265571;0,00101399310484689;0,413748338493714;0,00017358313486748
"potential";-0,492710217293185;-1,12152418176399;-0,402218473392654;-0,915543718050473;0,211160314703974;0,788839685296025;0,000295392445619668;0,00153050069796966;0,00121679172581626;0,479929549832984;0,000280266525414185
"pedagogy";-0,347865405885509;1,11165098395443;-0,298646070697841;0,954363937110335;0,119573846946834;0,880426153053168;0,000134974016095193;0,00137836615406564;0,00111539241533158;0,450282650311206;0,00022615079262666
"literary";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387581;0,00494596309396599;1,16551520899676e-06;0,00111539241533158;0,942628478707367;0,000991080200524418
"level";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000447332663218557;0,000582531742785451;0,00121679172581626;0,377902576205429;0,000173770460883432
"large";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547805;0,00147504661546058;0,000185815170434133;0,00101399310484689;0,563839501999151;0,000322363601718365
"interaction";1,06769532285546;0,488963199508015;0,909192877780128;0,416375204585827;0,868646133234886;0,131353866765115;0,00150270258890858;0,00031515971771958;0,00131819103630095;0,512764520582404;0,000346588612490907
"future";-0,316408500802377;1,0978134776334;-0,276943715753997;0,960886142216844;0,10330932412335;0,896690675876651;0,000131969824775918;0,00158867649683188;0,00131819103630095;0,440626340532197;0,000255928861855643
"english";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00539559610250835;1,27147113708739e-06;0,00121679172581626;0,942628478707367;0,00108117840057209
"engagement";-0,984878790053484;-0,728341375572227;-0,804024909937071;-0,594595614010635;0,717196463085531;0,282803536914469;0,00127862715516769;0,000699275509208657;0,00131819103630095;0,520542013905293;0,000357182300459087
"dissemination";-2,36112207285205;-0,82968442820295;-0,94344751786218;-0,33152191637913;0,918249226557523;0,081750773442478;0,00734877983753995;0,000907411402882979;0,00131819103630095;1,10288499573422;0,00160338867162885
"condition";1,42158181962918;-0,373442700779437;0,967184588753623;-0,254074735614315;0,952602207466265;0,0473977925337385;0,00266392550280905;0,000183834197926457;0,00131819103630095;0,651940770933199;0,000560266476826675
"web";-0,518256975085811;1,18660414319335;-0,400246806506266;0,916407384235601;0,209215720734792;0,79078427926521;0,000326818445214067;0,00171327851467486;0,00121679172581626;0,507154252268183;0,000312965445865382
"visualization";0,239981515326391;0,0874341342229862;0,939581831161673;0,342324382057249;0,912651817750454;0,0873481822495474;7,00764076637812e-05;9,30204156640418e-06;0,00121679172581626;0,112439084929336;1,53833475803038e-05
"variety";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000447332663218557;0,000582531742785451;0,00121679172581626;0,377902576205429;0,000173770460883432
"specific";-1,99215602625584;-0,461936380461495;-0,974154085648502;-0,225884522299187;0,962679979117633;0,0373200208823695;0,00482906384053634;0,000259645369613304;0,00121679172581626;0,908812835960048;0,00100499789593074
"sense";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387581;0,00494596309396599;1,16551520899676e-06;0,00111539241533158;0,942628478707367;0,000991080200524418
"realm";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292882;0,161001100677129;0,83899889932287;9,52183964519813e-05;0,000688194355600225;0,00101399310484689;0,341838190587656;0,000118488489702132
"participate";1,70612315462452;-0,627106317806194;0,938604357859035;-0,344995448387409;0,911236390099719;0,0887636099002844;0,00324674694850994;0,000438641824392301;0,00111539241533158;0,799994354749315;0,00071384107117608
"machine";0,756271962532444;0,625954512086226;0,7703571619515;0,637612612038086;0,669372120552712;0,330627879447288;0,000579950599586975;0,000397301816265571;0,00101399310484689;0,413748338493714;0,00017358313486748
"increase";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;2,08500060556005e-05;0,00105849278843809;0,00101399310484689;0,393588575581726;0,00015707966622232
"heritage";1,29718338854379;-0,447218735632785;0,945392269280431;-0,325934743752178;0,921064967995849;0,0789350320041539;0,00187685380030963;0,000223083611084045;0,00111539241533158;0,604990171173723;0,000408248243701573
"exploration";-1,15645520794055;0,632106757407668;-0,877476426052238;0,479619767860533;0,822767734530085;0,177232265469919;0,00149171315429943;0,000445665025386818;0,00111539241533158;0,57066634778551;0,000363238783760229
"day";-0,112739413493996;-1,74804679708109;-0,0643607885722245;-0,997926695150682;0,0057359435535106;0,994264056446489;1,28880301713347e-05;0,00309842588195645;0,00101399310484689;0,666293243717003;0,000450158879155268
"context";0,0889435505144424;-1,58619477089972;0,0559855895536411;-0,998431576905664;0,00434193989235098;0,995658060107649;8,82381940369771e-06;0,00280634276653069;0,00111539241533158;0,604177616048804;0,000407152353384565
"broad";-0,475679045431434;-2,66027639840222;-0,17601643834348;-0,984387227382028;0,042460856598701;0,957539143401298;0,000275324138222543;0,00861132084676038;0,00121679172581626;1,03326499707913;0,00129909132531608
"attempt";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,66800048444804e-05;0,000846794230750475;0,00081119448387751;0,393588575581726;0,000125663732977856
"aspect";-1,25094870770539;-0,0223541727936296;-0,999840373787505;-0,017866923195189;0,999769813142346;0,000230186857656823;0,00190412411597215;6,08041826754147e-07;0,00121679172581626;0,559991668643373;0,000381574531271534
"archive";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000447332663218557;0,000582531742785451;0,00121679172581626;0,377902576205429;0,000173770460883432
"analog";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00117144375711774;0,00033795930799434;0,00121679172581626;0,482703031005809;0,000283515168698676
"technical";1,28789365843738;0,392100655260795;0,956646353731407;0,291252045301667;0,93735566029814;0,0626443397018619;0,00185006802168683;0,000171483691179821;0,00111539241533158;0,595415141182385;0,000395428016005032
"represent";0,177914293361135;0,880366949731476;0,198086535533206;0,980184535911709;0,0536072257604306;0,946392774239568;2,246749852721e-05;0,000550123885951787;0,000709795173392821;0,343946778865789;8,39683336894202e-05
"relationship";1,28789365843738;0,392100655260795;0,956646353731407;0,291252045301667;0,93735566029814;0,0626443397018619;0,00185006802168683;0,000171483691179821;0,00111539241533158;0,595415141182385;0,000395428016005032
"practitioner";0,0703640903016235;0,0924440108874416;0,605664958392642;0,795719773648512;0,445531929389706;0,554468070610294;5,52242519202243e-06;9,53202663136601e-06;0,00111539241533158;0,0471849754357308;2,48333410825144e-06
"power";0,0796538204080329;-0,746875380006138;0,10604801741145;-0,994361009896859;0,0155301993059071;0,984469800694093;7,07686495249917e-06;0,000622191357316208;0,00111539241533158;0,286094934693738;9,12952168152054e-05
"point";1,1061426512904;0,47205069178231;0,919749204610159;0,392506561243223;0,883931135742214;0,116068864257788;0,00111660556530458;0,000203354968617868;0,000912593794362198;0,52661593366071;0,000253084473156365
"investigate";-1,56539497402127;0,811994339581077;-0,887683134479512;0,460454832486997;0,837521343334214;0,16247865666579;0,00273322608716301;0,000735417043462664;0,00111539241533158;0,765628455585015;0,000653828457920955
"individual";1,1061426512904;0,47205069178231;0,919749204610159;0,392506561243223;0,883931135742214;0,116068864257788;0,00111660556530458;0,000203354968617868;0,000912593794362198;0,52661593366071;0,000253084473156365
"incorporate";-0,381949043097756;0,105803681992656;-0,963708488092015;0,266956831677712;0,947574065648726;0,0524259343512767;0,000133133810962241;1,02159574233246e-05;0,000912593794362198;0,175626851673488;2,81487648812281e-05
