"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"apply";0,370730234359029;1,06820723198659;-0,099985833327973;-0,259931662505364;-1,2506354752301;0,232166130404447;0,214972637006399;0,619413536439749;-0,0579780559062275;-0,15072467727604;-0,725196871274326;0,134624480689863;0,0664758086583228;0,478944241472521;0,00350285650829508;0,0206529211359655;0,41860781784752;0,0118163543773739;0,0004880822343106;0,00405217335423266;3,55020907470041e-05;0,000239935968652723;0,00555441692830193;0,000191414447611053;0,0035512151814449;0,650467117444956;0,00150254567396169
"answer";0,85415627021276;-1,33272511627789;-4,39109029477696;0,308448712557124;0,253490530598906;-0,214387049333773;0,182136647046268;-0,284184630586087;-0,936337402251779;0,065772290446219;0,054053241674107;-0,0457149817867286;0,0446071507823839;0,0942404373430422;0,854028455543914;0,00367630251450931;0,00217395989735303;0,0012736939187968;0,00259090599114424;0,00630751298833129;0,0684733733503829;0,00033786477248926;0,000228192028776614;0,000163220266508194;0,0035512151814449;1,82950772221019;0,0118862670269731
"involve";0,328610868151851;-0,42640094694569;0,783429995487887;-0,474782642924664;-0,654099200322311;0,647479566156433;0,233766303729304;-0,30333194344658;0,557314294885827;-0,337749582463721;-0,4653113063229;0,460602249012347;0,0843880193947083;0,12330468553553;0,347468250761239;0,111332539586024;0,185013072222257;0,148493432500241;0,000419429429959269;0,000706205955439611;0,00238394068627847;0,000875557599687995;0,00166181353181445;0,00162834786379473;0,00388414160470536;0,511729768344668;0,00101712989161614
"interest";-0,788270679597399;0,523943700207632;0,129506523925817;-1,77214555350089;0,199115424388681;0,429520779208816;-0,381145498787685;0,253337829404358;0,0626191357049781;-0,856869750957186;0,0962765071811456;0,207682355653305;0,209773917959449;0,0804259686022707;0,00410186937000663;0,670062051326262;0,00740642759141128;0,0282297651506012;0,00206870712788685;0,000913939632628782;5,58382190856118e-05;0,0104555538656963;0,000131995179989406;0,000614209631912601;0,00332926423260459;0,778572005050783;0,00201811463893729
"explore";0,257785553676716;-0,331505439655181;-0,457290533807477;-0,916171829450893;-1,18342514911173;0,119131513491204;0,158670402819835;-0,20404596338637;-0,28146834518091;-0,563915825219063;-0,728413762674094;0,0733270152829878;0,0408897165793262;0,0586819554599999;0,0932135739306296;0,326412150337654;0,476844488484554;0,00395811520783543;0,00024336499007719;0,000402459578869402;0,000765817652450072;0,00307393597776274;0,00512888000856218;5,19749725581251e-05;0,00366219065586505;0,576700969316904;0,00121798604642824
"engage";0,803804349421014;-1,18509143709234;0,105694111239007;0,192796177684056;-1,9816693143876;0,67218805044129;0,315819374998536;-0,465629275641782;0,0415278272337949;0,0757507326032059;-0,778609327972005;0,264106570367238;0,15116034594383;0,285145947784947;0,00189337458946092;0,0054960352864898;0,508390904943834;0,0479133914514408;0,00236614662755394;0,0051433333227052;4,09112296049179e-05;0,000136124967514838;0,0143814713086582;0,00165471241595273;0,00366219065586505;0,93525614205286;0,00320333300312627
"critical";0,271396652103357;1,1616485953557;-0,0612877681838118;0,662896759498798;1,69098126906255;1,92840655536824;0,0933940099970165;0,399750769535482;-0,0210905712730528;0,228118460945653;0,581906668058128;0,663610327226089;0,015367675579154;0,244329026990976;0,000567733620568009;0,0579437373737808;0,330122431855597;0,351669394579927;0,000269742837810015;0,00494186063145395;1,37558858567792e-05;0,00160928418087695;0,0104717326075433;0,0136187782501362;0,00366219065586505;0,990374728432574;0,0035920307834525
"subject";0,0293732405093333;1,54456064066614;0,509902527685237;0,484516389883655;0,344855225530003;0,0975164854969803;0,0169312371835372;0,890311116445087;0,293916520173546;0,279283517044185;0,198780438119363;0,0562101666899746;0,000348177168456921;0,835473740594471;0,0760096415558722;0,0598727232034561;0,0265563521370165;0,00173936534072712;3,06394320903477e-06;0,00847201890203529;0,000923318034366152;0,000833669540129673;0,000422328714949638;3,37701562754243e-05;0,0035512151814449;0,712116211197372;0,00180085494884066
"material";0,281575212922178;-0,368349080358299;0,213381586513784;-1,06284876685307;-2,06941456188039;0,571586765610955;0,11495899017782;-0,150386242707458;0,0871175109967703;-0,433930315389444;-0,844881926303632;0,233362293121314;0,0229031661862917;0,0340135664917859;0,00952836422833843;0,206236309195758;0,68454170704007;0,0427768868577545;0,000246362092431557;0,000421603513486021;0,000141481260788804;0,00351016868645331;0,0133069965164613;0,00101519476832811;0,00310731328376429;0,841677688213764;0,00220128701181137
"activity";-0,0418293837842553;0,736931051352508;0,672276145055826;-1,37994195887222;-0,588209973708615;1,16057036360917;-0,0195159384141682;0,343822923327337;0,313657497607276;-0,643826416936452;-0,274435542266289;0,541476294710099;0,000623585967312147;0,167962922756871;0,116688105975663;0,428914314277359;0,0682333035525268;0,217577767470267;6,40772527759706e-06;0,00198881626420685;0,00165514616601565;0,00697368923818124;0,00126708490895789;0,00493269090814573;0,00366219065586505;0,757761359749913;0,00210283821827668
"object";-0,679670684186345;0,245832962393749;-0,171561556118537;0,70880952662058;-0,205303541178017;-0,671825369337955;-0,546324957390937;0,197602582882964;-0,137902607861611;0,569747001656922;-0,165024696512491;-0,540018827966809;0,427282460271715;0,0485092465280762;0,0197222169198811;0,293692314078222;0,0215729282976305;0,189220833904475;0,00169175717291056;0,000221320263919261;0,000107790603567624;0,00183992466828621;0,000154359666259873;0,00165292728745318;0,00366219065586505;0,470370591639568;0,000810254165444322
"form";-0,274884152793192;0,491276323965356;0,101789567623427;0,26092870059252;-0,817998969930933;0,910384341930713;-0,199775493345199;0,357041208056958;0,0739768403625058;0,189633194053242;-0,594490974155072;0,661633197821277;0,0698699684040889;0,193673018013507;0,00694057526041783;0,0397878382130416;0,342369354393545;0,347359245715398;0,000259948975825299;0,000830310200993931;3,56447229370649e-05;0,000234224546729546;0,00230194115625902;0,00285126946521043;0,00344023970702475;0,470439289699026;0,000761370201317084
"scholarly";-0,681765207081009;0,0624380692490345;0,137326936976761;0,860973256330791;0,0283404720650567;0,948383610802799;-0,467239770852774;0,0427911968305271;0,0941154020453128;0,590057900902188;0,0194228094012476;0,649963559873147;0,342158724243932;0,0024904807592088;0,0100569711760962;0,34486790065634;0,000327167639216817;0,300098755525207;0,00165061830238139;1,38444567450351e-05;6,69712577762087e-05;0,00263242684937733;2,85227337918636e-06;0,00319407470243695;0,0035512151814449;0,527254361078453;0,000987227739522796
"project";-0,675194470742043;-0,607361253332102;-0,0802567533825001;0,493083129326232;-1,01419160720587;-0,274128209689194;-0,45750109246439;-0,411538377401993;-0,0543807065093204;0,334105328342797;-0,687200189532013;-0,18574493844756;0,296500135495598;0,208203304233255;0,00303478623000795;0,0999362223828761;0,37017356071886;0,0221519909394032;0,00136599317275074;0,00110531213908854;1,92998506841066e-05;0,000728502525303078;0,0030819869754105;0,000225163626054808;0,00299633780934414;0,560938933930497;0,000942805145397317
"world";-0,856387425397825;-1,27177794883626;0,105435250239868;-0,351370900959473;0,352317607747149;-0,126037222292471;-0,528532544948461;-0,784897134139389;0,0650709707824918;-0,21685390396604;0,217438178481255;-0,0777857916649457;0,319010266713385;0,610538405555365;0,00350294687736104;0,0339399486612868;0,029876589738881;0,00313184245372187;0,00219751241862689;0,00484633415613654;3,33090649001083e-05;0,000369932390534784;0,000371928510894929;4,75979689142652e-05;0,00299633780934414;0,685909957145721;0,00140969444805398
"literature";-1,68489072291458;2,65984257420464;-0,705971705241271;0,395245636692586;-0,106144353156523;-0,56633888991622;-0,51033304797712;0,80563418717451;-0,213830302002112;0,119715129135535;-0,0321498424409536;-0,171537208881395;0,29602803593097;0,640217501908233;0,0376497194602409;0,0102953006599875;0,000650101825035175;0,0151593402155341;0,00945130423314936;0,0235537538105145;0,00165929213827966;0,000520094706440554;3,75095673299856e-05;0,00106782733846921;0,00332926423260459;1,40089141202472;0,00653367023066679
"communication";0,325543318334721;-0,193484835895815;0,88330671574565;-0,439779256594355;-0,736185148058108;1,57690538668238;0,159886737293826;-0,0950277808970586;0,433825610467872;-0,215992362632608;-0,361568598517997;0,774478366158545;0,0470411966488722;0,0144205214963456;0,250889012421306;0,0542557498966215;0,133116877591432;0,500276641945422;0,000341069261043065;0,000120481086441825;0,00251100786464983;0,000622435694305828;0,00174421136326921;0,00800269530106422;0,00321828875818444;0,678998416244275;0,00148375614566694
"set";-0,442615713617747;-0,400504815725712;-0,825527139173575;-0,490708589359339;-0,778387917859949;0,0310939164004384;-0,322343170430442;-0,291675121559692;-0,60120557659956;-0,357367706534125;-0,566875557166542;0,0226447260800877;0,148788391752435;0,105720008360603;0,374952188027859;0,115578808560682;0,254627787134722;0,00033281616369847;0,000565267497333818;0,000462823969915288;0,00196636017038229;0,000694780591659842;0,00174820569497603;2,78965958995159e-06;0,00288536233492398;0,519088561557371;0,000777469348932662
"interdisciplinary";0,230496157959136;1,44759006810937;0,176784305284535;-0,409629637649672;-1,35650848903379;1,18815541203707;0,0974065513081534;0,6117444971359;0,0747081845339354;-0,17310748547981;-0,57325386638523;0,502108677773131;0,0145222594168434;0,497077733015252;0,00618859425470918;0,0289871188808491;0,278323624148185;0,17490067028416;0,000153294911739207;0,00604632583925327;9,01753363076599e-05;0,000484153528028636;0,00530939932319822;0,00407330433492145;0,00288536233492398;0,865258254688503;0,0021601895494364
"resource";1,70573215631554;-0,0134749403595408;0,867768726099605;-0,674396258942452;0,894097528352315;-1,76279978352355;0,602149428791151;-0,00475685916481681;0,306335576080351;-0,238072150189308;0,315630044252582;-0,622295170312488;0,520166548329284;2,8170902442726e-05;0,0975273722591938;0,051388572144645;0,0790840249565548;0,251805311407881;0,00871791134229271;5,44057094408603e-07;0,0022563099737994;0,00136276534014432;0,00239530357735594;0,00931100910812874;0,00299633780934414;1,0698891488887;0,00342979639935236
"learn";-1,08391545694842;-0,036690755031783;0,212654737921779;0,22075220101212;0,473878239924104;0,0451219426008455;-0,885967943676699;-0,0299901921123735;0,173819166118443;0,180437849039844;0,387337339907193;0,0368816538637767;0,860849825828592;0,000856004770801354;0,0240040482843245;0,0225663937538253;0,0910475660503742;0,000676161312084385;0,00325955143106124;3,73491151038262e-06;0,000125463426813285;0,000135200128320096;0,00062301793994442;5,64862308310398e-06;0,00277438686050383;0,528482812089267;0,000774869833186605
"change";-0,0101076249843959;-1,47012591798926;-0,890317817505576;0,407268199870786;0,409041085759824;-0,56352980744292;-0,005323648516031;-0,774309857534749;-0,468927085767102;0,214506647329705;0,215440419738836;-0,296809055318552;3,66013980958507e-05;0,671946681030269;0,205725133253916;0,0375557065016468;0,0331689351617499;0,0515669426543219;2,49429566324942e-07;0,00527665572348941;0,00193526223012913;0,000404958662276305;0,000408492000496134;0,000775324444044656;0,00244146043724337;0,755787036619527;0,00139459649138684
"ask";1,32735675465661;-1,08155810588918;-4,6889078125093;0,194348157927572;-0,276993727140567;-0,13494025336062;0,265205186831562;-0,216094745090392;-0,936841333793642;0,0388306605234292;-0,0553432021193798;-0,0269609921959975;0,0938223038647425;0,0540576034706913;0,848148584475301;0,00127118020686508;0,00226083497365269;0,000439493008746647;0,00508365051686224;0,0033752043443324;0,0634371621717322;0,000108983616550422;0,000221380939602241;5,25391933639701e-05;0,00288536233492398;1,96035070578271;0,0110883750006916
"creation";0,94532190020854;0,223280460264529;1,04315011564904;-1,39264799329684;0,743270820409479;0,324504014389561;0,439381841005043;0,103779865535581;0,484852004547222;-0,647297221223538;0,345469306661362;0,150828168928022;0,270440440828107;0,0130930234145882;0,238563284844792;0,37094576056958;0,0925133896323052;0,0144441007106278;0,00267762782880645;0,000149379916354498;0,00326050143402757;0,00581130259652759;0,00165533135464975;0,000315522926931905;0,00299633780934414;0,82232417390131;0,00202617470519662
"concern";-0,0584041487178189;-0,392294446191511;-1,76558528652663;0,0636603833046344;0,41935028800177;0,448714358992608;-0,0305456631146927;-0,205171965659948;-0,923409972518724;0,0332947002030747;0,219322306814881;0,234679863424355;0,0013188595856651;0,0516370940642997;0,873144965468153;0,000990296313403655;0,0376238544044698;0,0352849301640082;8,32793040993991e-06;0,000375728389222006;0,0076107436342232;9,8943709749024e-06;0,000429342204975884;0,00049157481647489;0,00244146043724337;0,727517716619523;0,00129222113149443
"academic";0,131733831262769;-0,0657772520953745;0,737612318260044;0,0626777929655684;-0,281796225867996;1,63146530559475;0,0723990520556168;-0,0361502482155041;0,405381306492569;0,0344468292779991;-0,154871223512797;0,896630276781977;0,0104034439068328;0,0022509209733963;0,236285240598597;0,00148841958317848;0,0263421403237362;0,72322983461426;5,00720075217359e-05;1,24839439822084e-05;0,00156984466022338;1,13351624688604e-05;0,000229124063450185;0,00767990845936564;0,00288536233492398;0,584262366630543;0,000984954537740405
"process";-0,496171387948815;-0,683484506788932;-0,0129722584927573;1,09771918810294;-0,504959903461511;-0,442672747599713;-0,322336274150334;-0,444023687598347;-0,00842738934858082;0,713130022710889;-0,328045707250428;-0,287581040734865;0,149823767416732;0,24671805877831;7,4190151252376e-05;0,463463237841892;0,085867594806196;0,0540531510056178;0,00068301533186953;0,00129605779330959;4,66872407066123e-07;0,00334310125382694;0,000707425657817829;0,000543666522770722;0,00277438686050383;0,579883185222502;0,000932927834046705
"language";-1,73050132997207;1,91577924254752;-0,448293522247576;-0,451343699364356;0,55961141107778;-0,611731067431409;-0,621337773600262;0,687861944199307;-0,160960118439911;-0,162055286774083;0,200928888188708;-0,219642489084986;0,440586633107488;0,468602584362156;0,0214195408704773;0,0189416457716808;0,0254952218560591;0,0249543740321413;0,00864060661179808;0,0105898860016175;0,000579862849219575;0,000587780436006376;0,000903594297705034;0,00107974557434026;0,00288536233492398;1,1793845511659;0,00401338873684926
"find";-1,37454366053271;-2,46397024996288;0,967180480570985;2,00841021271003;-0,213432384302576;0,529451951830864;-0,377537236679189;-0,67676316594425;0,265649361667643;0,55163736416415;-0,0586221266745478;0,145421227850383;0,179304531928705;0,500001627894449;0,0643112606322793;0,24193267663185;0,00239217556628034;0,0120577273464371;0,00482249653960107;0,0154962197350071;0,00238764575362812;0,0102957903005119;0,000116272089822316;0,000715497224929837;0,00255243591166352;1,46845979903686;0,00550400689955719
"base";1,22201990531207;0,788437595954335;0,483961789901607;0,438154616257555;-0,0971232141372261;2,05055668081793;0,470168326731814;0,303348892772443;0,186202781125781;0,168578614701882;-0,0373678520940734;0,788945253099373;0,352630227825433;0,127386656251988;0,0400666391219096;0,0286505696113081;0,0012325578158738;0,45003334937349;0,00381163588131344;0,00158668054404925;0,000597829022744384;0,000490015287781547;2,40769205038227e-05;0,0107324383674045;0,00255243591166352;0,930931373928152;0,00221202576053339
"area";0,117047160203721;0,991707842906235;0,701798717951901;-0,205874033216354;-0,0808327386789117;1,12001313504207;0,0700359884046025;0,593395336252905;0,419926180073883;-0,123186170241582;-0,0483668355471008;0,670167706779743;0,00751530293139092;0,468186120348899;0,195725611160572;0,0146941129524321;0,00198334170904819;0,311895510897659;3,49684682466291e-05;0,00251028101772056;0,00125712941204477;0,000108182743725854;1,66774417682459e-05;0,00320185070706197;0,00255243591166352;0,610782790063375;0,000952200552953591
"share";0,121796479290513;-0,363262067112014;-0,679092779397809;-2,6522271158809;-0,101117449539519;-0,234392521409618;0,043871231728034;-0,130847413793159;-0,244609999101316;-0,955335253317531;-0,0364226214611243;-0,084428455419897;0,00300311750883171;0,0231829803580064;0,0676330340961233;0,899994341006994;0,00114538977254676;0,00504113725749637;4,11563155242605e-05;0,000366106229615173;0,00127945567370503;0,0195158935584672;2,83673804277473e-05;0,000152424409312946;0,00277438686050383;1,00542047973825;0,0028045453919573
